N,a [mm],d [mm],my_theta [deg],p [mm],Freq [MHz],L [uH],R [¦¸],Q
2,40,1,49.9,0.4,6.78,0.298325155,0.136725363,92.95020512
2,40,1,49.9,0.6,6.78,0.291126656,0.134949053,91.90130838
2,40,1,49.9,0.8,6.78,0.284465029,0.137166407,88.34677135
2,40,1,49.9,1,6.78,0.274973144,0.139339972,84.06672372
2,40,1,49.9,1.2,6.78,0.272646907,0.128469092,90.40896191
2,40,1.2,49.9,0.4,6.78,0.283004401,0.121044649,99.59949977
2,40,1.2,49.9,0.6,6.78,0.277623975,0.120036272,98.52672134
2,40,1.2,49.9,0.8,6.78,0.271011545,0.115539157,99.92362057
2,40,1.2,49.9,1,6.78,0.264632501,0.123317136,91.41749467
2,40,1.2,49.9,1.2,6.78,0.258586851,0.117761629,93.54319415
2,40,1.4,49.9,0.4,6.78,0.271236253,0.112864383,102.3765257
2,40,1.4,49.9,0.6,6.78,0.264086992,0.111959032,100.4841208
2,40,1.4,49.9,0.8,6.78,0.258034236,0.110888218,99.12917515
2,40,1.4,49.9,1,6.78,0.249582853,0.111008884,95.77817745
2,40,1.4,49.9,1.2,6.78,0.247146337,0.101325166,103.9073848
2,40,1.6,49.9,0.4,6.78,0.257829098,0.098735581,111.2417484
2,40,1.6,49.9,0.6,6.78,0.253830436,0.096749592,111.764561
2,40,1.6,49.9,0.8,6.78,0.240096225,0.101683459,100.5876313
2,40,1.6,49.9,1,6.78,0.243650118,0.091462881,113.4831309
2,40,1.6,49.9,1.2,6.78,0.236473778,0.092138308,109.3332651
2,40,1.8,49.9,0.4,6.78,0.247503715,0.092963169,113.4175766
2,40,1.8,49.9,0.6,6.78,0.241260618,0.095030513,108.1515939
2,40,1.8,49.9,0.8,6.78,0.23690027,0.090334221,111.717913
2,40,1.8,49.9,1,6.78,0.229361648,0.085617261,114.1219099
2,40,1.8,49.9,1.2,6.78,0.227829361,0.086565685,112.1175203
2,40,0.8,69.9,0.4,6.78,0.299530392,0.148478095,85.9385595
2,40,0.8,69.9,0.6,6.78,0.296835255,0.144362958,87.59297348
2,40,0.8,69.9,0.8,6.78,0.285223081,0.14485103,83.88274615
2,40,0.8,69.9,1,6.78,0.276939024,0.137304259,85.92305485
2,40,0.8,69.9,1.2,6.78,0.275392991,0.129650071,90.48772829
2,40,1,69.9,0.4,6.78,0.281874063,0.130809549,91.79631134
2,40,1,69.9,0.6,6.78,0.275019996,0.13461343,87.03329843
2,40,1,69.9,0.8,6.78,0.270771166,0.125697299,91.76689345
2,40,1,69.9,1,6.78,0.263166315,0.13235976,84.70009393
2,40,1,69.9,1.2,6.78,0.262507952,0.114171469,97.94774366
2,40,1.2,69.9,0.4,6.78,0.272145402,0.115550939,100.3314487
2,40,1.2,69.9,0.6,6.78,0.26298743,0.114765038,97.61913371
2,40,1.2,69.9,0.8,6.78,0.260892147,0.102772099,108.1422347
2,40,1.2,69.9,1,6.78,0.246856921,0.119398568,88.07562865
2,40,1.2,69.9,1.2,6.78,0.244662223,0.117223941,88.91195536
2,40,1.4,69.9,0.4,6.78,0.257848893,0.106319927,103.314235
2,40,1.4,69.9,0.6,6.78,0.252333826,0.098973785,108.6087597
2,40,1.4,69.9,0.8,6.78,0.241341907,0.109018418,94.30667397
2,40,1.4,69.9,1,6.78,0.241490137,0.104663535,98.29095673
2,40,1.4,69.9,1.2,6.78,0.23774331,0.09845652,102.8663631
2,40,1.6,69.9,0.4,6.78,0.245734599,0.099690923,105.0074847
2,40,1.6,69.9,0.6,6.78,0.235358685,0.11181841,89.66572816
2,40,1.6,69.9,0.8,6.78,0.235971299,0.094985228,105.8309453
2,40,1.6,69.9,1,6.78,0.232985221,0.08992875,110.3670362
2,40,1.6,69.9,1.2,6.78,0.226781649,0.088699505,108.9171514
2,40,1.8,69.9,0.4,6.78,0.235816713,0.086888148,115.6175072
2,40,1.8,69.9,0.6,6.78,0.229604402,0.083879995,116.6088135
2,40,1.8,69.9,0.8,6.78,0.224075936,0.085776652,111.2847586
2,40,1.8,69.9,1,6.78,0.223401895,0.084168675,113.0696173
2,40,1.8,69.9,1.2,6.78,0.220095424,0.081930592,114.4391132
2,40,0.8,89.9,0.4,6.78,0.283307464,0.150638886,80.11807089
2,40,0.8,89.9,0.6,6.78,0.283070929,0.140869004,85.60307916
2,40,0.8,89.9,0.8,6.78,0.272808137,0.133412988,87.11015191
2,40,0.8,89.9,1,6.78,0.267660219,0.137760039,82.76946226
2,40,0.8,89.9,1.2,6.78,0.259538481,0.134122816,82.43443376
2,40,1,89.9,0.4,6.78,0.272294434,0.12830471,90.40776369
2,40,1,89.9,0.6,6.78,0.261866216,0.132017242,84.50032498
2,40,1,89.9,0.8,6.78,0.255062615,0.118729174,91.51639904
2,40,1,89.9,1,6.78,0.24759089,0.122861421,85.84770497
2,40,1,89.9,1.2,6.78,0.243442461,0.1201376,86.32308296
2,40,1.2,89.9,0.4,6.78,0.253969889,0.128366368,84.28310711
2,40,1.2,89.9,0.6,6.78,0.250551999,0.113303524,94.20284435
2,40,1.2,89.9,0.8,6.78,0.247080671,0.109601065,96.03588871
2,40,1.2,89.9,1,6.78,0.23868092,0.110990871,91.60939339
2,40,1.2,89.9,1.2,6.78,0.23469014,0.105773983,94.52039973
2,40,1.4,89.9,0.4,6.78,0.243099278,0.113736316,91.05296127
2,40,1.4,89.9,0.6,6.78,0.240992761,0.102547641,100.1124031
2,40,1.4,89.9,0.8,6.78,0.232173521,0.104438346,94.70267885
2,40,1.4,89.9,1,6.78,0.228210076,0.097628493,99.57900683
2,40,1.4,89.9,1.2,6.78,0.190412888,0.104223545,77.828751
2,40,1.6,89.9,0.4,6.78,0.235594135,0.094823449,105.842062
2,40,1.6,89.9,0.6,6.78,0.222904969,0.10983446,86.45511507
2,40,1.6,89.9,0.8,6.78,0.219485541,0.102829558,90.92797319
2,40,1.6,89.9,1,6.78,0.221037272,0.087616557,107.470406
2,40,1.6,89.9,1.2,6.78,0.215320926,0.088811351,103.2826388
2,40,1.8,89.9,0.4,6.78,0.21802686,0.095481582,97.27471268
2,40,1.8,89.9,0.6,6.78,0.21869332,0.085429621,109.0527448
2,40,1.8,89.9,0.8,6.78,0.217590204,0.083429313,111.1041382
2,40,1.8,89.9,1,6.78,0.21250715,0.081870299,110.5749451
2,40,1.8,89.9,1.2,6.78,0.208034369,0.08175511,108.4001157
2,45,0.8,9.9,0.4,6.78,0.407154045,0.198642715,87.31637023
2,45,0.8,9.9,0.6,6.78,0.39931357,0.189874984,89.58924617
2,45,0.8,9.9,0.8,6.78,0.38924725,0.192310889,86.22461028
2,45,0.8,9.9,1,6.78,0.381650422,0.186554241,87.15055994
2,45,0.8,9.9,1.2,6.78,0.373256055,0.184516563,86.17495533
2,45,1,9.9,0.4,6.78,0.386490817,0.170561212,96.53136939
2,45,1,9.9,0.6,6.78,0.379011271,0.162740549,99.21238986
2,45,1,9.9,0.8,6.78,0.371654434,0.162772589,97.26746777
2,45,1,9.9,1,6.78,0.363149994,0.162855505,94.99334036
2,45,1,9.9,1.2,6.78,0.356340099,0.160745241,94.43568515
2,45,1.2,9.9,0.4,6.78,0.366705982,0.152532149,102.4156124
2,45,1.2,9.9,0.6,6.78,0.36232511,0.146894593,105.0756741
2,45,1.2,9.9,0.8,6.78,0.354474501,0.146228264,103.2673988
2,45,1.2,9.9,1,6.78,0.34556272,0.148126682,99.38095129
2,45,1.2,9.9,1.2,6.78,0.339512762,0.142061818,101.8094983
2,45,1.4,9.9,0.4,6.78,0.353372463,0.13603136,110.6632005
2,45,1.4,9.9,0.6,6.78,0.346143864,0.132872374,110.9766232
2,45,1.4,9.9,0.8,6.78,0.340254165,0.12853497,112.7695144
2,45,1.4,9.9,1,6.78,0.331275079,0.129793592,108.7289208
2,45,1.4,9.9,1.2,6.78,0.322763667,0.130752844,105.1581792
2,45,1.6,9.9,0.4,6.78,0.338881709,0.113672244,126.9998645
2,45,1.6,9.9,0.6,6.78,0.329204497,0.125742771,111.5301521
2,45,1.6,9.9,0.8,6.78,0.325528793,0.11823632,117.2865111
2,45,1.6,9.9,1,6.78,0.318973685,0.115875866,117.2658141
2,45,1.6,9.9,1.2,6.78,0.308528016,0.117166414,112.1762788
2,45,1.8,9.9,0.4,6.78,0.324510817,0.114443909,120.7941932
2,45,1.8,9.9,0.6,6.78,0.314661579,0.113825879,117.7639233
2,45,1.8,9.9,0.8,6.78,0.312702489,0.106773585,124.7604906
2,45,1.8,9.9,1,6.78,0.306212775,0.106667508,122.2927522
2,45,1.8,9.9,1.2,6.78,0.300959404,0.104032273,123.2393482
2,45,0.8,29.9,0.4,6.78,0.392247481,0.179413914,93.13514714
2,45,0.8,29.9,0.6,6.78,0.382581245,0.180895254,90.09611496
2,45,0.8,29.9,0.8,6.78,0.375020441,0.17620553,90.66610668
2,45,0.8,29.9,1,6.78,0.367440383,0.171119786,91.47369453
2,45,0.8,29.9,1.2,6.78,0.358681851,0.172089811,88.78994911
2,45,1,29.9,0.4,6.78,0.373134724,0.156870227,101.3292212
2,45,1,29.9,0.6,6.78,0.364261634,0.154775942,100.2581154
2,45,1,29.9,0.8,6.78,0.355044806,0.096186278,157.2459999
2,45,1,29.9,1,6.78,0.349652315,0.150443017,99.00883178
2,45,1,29.9,1.2,6.78,0.343110604,0.149037814,98.07249657
2,45,1.2,29.9,0.4,6.78,0.35547665,0.137319729,110.2777009
2,45,1.2,29.9,0.6,6.78,0.348084715,0.13552927,109.4111078
2,45,1.2,29.9,0.8,6.78,0.33969173,0.137242832,105.4398708
2,45,1.2,29.9,1,6.78,0.332955805,0.138538175,102.3827261
2,45,1.2,29.9,1.2,6.78,0.326925527,0.137228102,101.4881504
2,45,1.4,29.9,0.4,6.78,0.33879402,0.127349877,113.3304907
2,45,1.4,29.9,0.6,6.78,0.332098805,0.125472425,112.7531238
2,45,1.4,29.9,0.8,6.78,0.325817675,0.121343519,114.3846155
2,45,1.4,29.9,1,6.78,0.319306546,0.119816115,113.5277817
2,45,1.4,29.9,1.2,6.78,0.315201557,0.115473843,116.282483
2,45,1.6,29.9,0.4,6.78,0.322982096,0.116356695,118.2487705
2,45,1.6,29.9,0.6,6.78,0.319148562,0.111659984,121.7600712
2,45,1.6,29.9,0.8,6.78,0.312994514,0.111112887,120.0001687
2,45,1.6,29.9,1,6.78,0.306292299,0.109701483,118.9414264
2,45,1.6,29.9,1.2,6.78,0.301934708,0.105387717,122.0485446
2,45,1.8,29.9,0.4,6.78,0.312367371,0.10499895,126.733161
2,45,1.8,29.9,0.6,6.78,0.30261856,0.108217613,119.1261681
2,45,1.8,29.9,0.8,6.78,0.298841766,0.102973877,123.6299779
2,45,1.8,29.9,1,6.78,0.29374777,0.101547319,123.2297812
2,45,1.8,29.9,1.2,6.78,0.287848259,0.097694696,125.516894
2,45,0.8,49.9,0.4,6.78,0.374910236,0.170292509,93.78671284
2,45,0.8,49.9,0.6,6.78,0.365696594,0.169948638,91.66695155
2,45,0.8,49.9,0.8,6.78,0.35415127,0.168668668,89.44662357
2,45,0.8,49.9,1,6.78,0.350341166,0.164826386,90.54698573
2,45,0.8,49.9,1.2,6.78,0.343337775,0.161153112,90.75957493
2,45,1,49.9,0.4,6.78,0.354979649,0.148345974,101.9382687
2,45,1,49.9,0.6,6.78,0.347904839,0.148182769,100.0166553
2,45,1,49.9,0.8,6.78,0.339290661,0.142360066,101.5297433
2,45,1,49.9,1,6.78,0.33458628,0.14277104,99.83379227
2,45,1,49.9,1.2,6.78,0.326498236,0.144918368,95.97695509
2,45,1.2,49.9,0.4,6.78,0.341463778,0.127541317,114.0521054
2,45,1.2,49.9,0.6,6.78,0.331203798,0.13253036,106.4607428
2,45,1.2,49.9,0.8,6.78,0.325318027,0.12842415,107.912311
2,45,1.2,49.9,1,6.78,0.32031976,0.124070225,109.9830407
2,45,1.2,49.9,1.2,6.78,0.313352304,0.126272162,105.7145681
2,45,1.4,49.9,0.4,6.78,0.323955997,0.119005901,115.9650414
2,45,1.4,49.9,0.6,6.78,0.316275091,0.120626927,111.6941142
2,45,1.4,49.9,0.8,6.78,0.310029385,0.113190804,116.6813045
2,45,1.4,49.9,1,6.78,0.306885089,0.112695239,116.0058209
2,45,1.4,49.9,1.2,6.78,0.29997167,0.111260995,114.8541958
2,45,1.6,49.9,0.4,6.78,0.312865724,0.103982434,128.1762527
2,45,1.6,49.9,0.6,6.78,0.305489169,0.105958127,122.8205696
2,45,1.6,49.9,0.8,6.78,0.297498158,0.105980881,119.5821391
2,45,1.6,49.9,1,6.78,0.29349636,0.102306152,122.2110655
2,45,1.6,49.9,1.2,6.78,0.28964257,0.099552257,123.942669
2,45,1.8,49.9,0.4,6.78,0.29711213,0.102780814,123.1453143
2,45,1.8,49.9,0.6,6.78,0.289981514,0.099382075,124.3001959
2,45,1.8,49.9,0.8,6.78,0.285204121,0.097848809,124.1680373
2,45,1.8,49.9,1,6.78,0.282982855,0.093108261,129.4736733
2,45,1.8,49.9,1.2,6.78,0.272811093,0.096007057,121.0510132
2,45,0.8,69.9,0.4,6.78,0.35812142,0.163773043,93.15312782
2,45,0.8,69.9,0.6,6.78,0.350633383,0.157408941,94.8928364
2,45,0.8,69.9,0.8,6.78,0.341427031,0.16086426,90.41654289
2,45,0.8,69.9,1,6.78,0.333534146,0.158742661,89.50683656
2,45,0.8,69.9,1.2,6.78,0.327521739,0.154680956,90.20131045
2,45,1,69.9,0.4,6.78,0.334805146,0.147299136,96.82811737
2,45,1,69.9,0.6,6.78,0.330825642,0.142579069,98.84460074
2,45,1,69.9,0.8,6.78,0.322867121,0.140106019,98.16950233
2,45,1,69.9,1,6.78,0.31870387,0.138714251,97.87591086
2,45,1,69.9,1.2,6.78,0.309401697,0.139365399,94.57520491
2,45,1.2,69.9,0.4,6.78,0.324862056,0.125692815,110.1027323
2,45,1.2,69.9,0.6,6.78,0.311881803,0.127692602,104.0480296
2,45,1.2,69.9,0.8,6.78,0.311423971,0.120705776,109.9090739
2,45,1.2,69.9,1,6.78,0.304558088,0.121144362,107.0967999
2,45,1.2,69.9,1.2,6.78,0.296386032,0.123163671,102.5143516
2,45,1.4,69.9,0.4,6.78,0.307184054,0.11719669,111.6587817
2,45,1.4,69.9,0.6,6.78,0.304363247,0.114837147,112.9066117
2,45,1.4,69.9,0.8,6.78,0.298020038,0.110697346,114.6879572
2,45,1.4,69.9,1,6.78,0.293099581,0.109200411,114.3406059
2,45,1.4,69.9,1.2,6.78,0.286254372,0.109806475,111.0538812
2,45,1.6,69.9,0.4,6.78,0.296007959,0.109616377,115.0369892
2,45,1.6,69.9,0.6,6.78,0.289032986,0.107075228,114.9920895
2,45,1.6,69.9,0.8,6.78,0.284516657,0.103175113,117.4741484
2,45,1.6,69.9,1,6.78,0.277404063,0.100776186,117.263935
2,45,1.6,69.9,1.2,6.78,0.275593477,0.098630465,119.0330101
2,45,1.8,69.9,0.4,6.78,0.284828822,0.101889548,119.086864
2,45,1.8,69.9,0.6,6.78,0.27899362,0.097867948,121.4404456
2,45,1.8,69.9,0.8,6.78,0.27294592,0.093539819,124.305299
2,45,1.8,69.9,1,6.78,0.266513431,0.094189367,120.5387776
2,45,1.8,69.9,1.2,6.78,0.263488595,0.093743958,119.7369245
2,45,0.8,89.9,0.4,6.78,0.341770591,0.162373087,89.66649713
2,45,0.8,89.9,0.6,6.78,0.329644064,0.158225973,88.75177479
2,45,0.8,89.9,0.8,6.78,0.3233652,0.1620171,85.02408942
2,45,0.8,89.9,1,6.78,0.318442739,0.154910383,87.5710155
2,45,0.8,89.9,1.2,6.78,0.312702852,0.176516602,75.46678456
2,45,1,89.9,0.4,6.78,0.325092148,0.134241352,103.1643688
2,45,1,89.9,0.6,6.78,0.317606564,0.134127317,100.8745924
2,45,1,89.9,0.8,6.78,0.306095483,0.137290699,94.97851339
2,45,1,89.9,1,6.78,0.299994213,0.137403971,93.00861054
2,45,1,89.9,1.2,6.78,0.299561565,0.129522982,98.52553874
2,45,1.2,89.9,0.4,6.78,0.308788854,0.123393009,106.605748
2,45,1.2,89.9,0.6,6.78,0.304957284,0.111230364,116.7952598
2,45,1.2,89.9,0.8,6.78,0.297874052,0.118100334,107.4462123
2,45,1.2,89.9,1,6.78,0.28848776,0.125645066,97.81185984
2,45,1.2,89.9,1.2,6.78,0.28096718,0.120886547,99.01185176
2,45,1.4,89.9,0.4,6.78,0.296026457,0.10916004,115.5251133
2,45,1.4,89.9,0.6,6.78,0.290102578,0.113280067,109.0957052
2,45,1.4,89.9,0.8,6.78,0.282494123,0.110720799,108.6900444
2,45,1.4,89.9,1,6.78,0.278330848,0.110008938,107.7811791
2,45,1.4,89.9,1.2,6.78,0.272254672,0.110755331,104.7177407
2,45,1.6,89.9,0.4,6.78,0.28319554,0.103525795,116.5325898
2,45,1.6,89.9,0.6,6.78,0.278298016,0.099340641,119.3418353
2,45,1.6,89.9,0.8,6.78,0.271642816,0.101001001,114.5729538
2,45,1.6,89.9,1,6.78,0.265621642,0.101196502,111.8169185
2,45,1.6,89.9,1.2,6.78,0.261679396,0.105797819,105.3664574
2,45,1.8,89.9,0.4,6.78,0.271219367,0.091802959,125.8558996
2,45,1.8,89.9,0.6,6.78,0.265866798,0.094459629,119.902277
2,45,1.8,89.9,0.8,6.78,0.261510313,0.094200926,118.2614534
2,45,1.8,89.9,1,6.78,0.255632899,0.091465136,119.0613284
2,45,1.8,89.9,1.2,6.78,0.24765193,0.081427582,129.5626258
2,50,0.8,9.9,0.4,6.78,0.472769036,0.216394313,93.07064942
2,50,0.8,9.9,0.6,6.78,0.461405076,0.212888697,92.32925417
2,50,0.8,9.9,0.8,6.78,0.450482938,0.21220052,90.43602475
2,50,0.8,9.9,1,6.78,0.442607016,0.205743442,91.64353972
2,50,0.8,9.9,1.2,6.78,0.433576111,0.209899426,87.99614714
2,50,1,9.9,0.4,6.78,0.450000311,0.188711597,101.5836438
2,50,1,9.9,0.6,6.78,0.438995152,0.18602451,100.5307948
2,50,1,9.9,0.8,6.78,0.432202596,0.180789225,101.841407
2,50,1,9.9,1,6.78,0.4241406,0.179313669,100.764142
2,50,1,9.9,1.2,6.78,0.416650791,0.175207847,101.304379
2,50,1.2,9.9,0.4,6.78,0.431564876,0.163760281,112.2656975
2,50,1.2,9.9,0.6,6.78,0.421630491,0.163257017,110.0195125
2,50,1.2,9.9,0.8,6.78,0.414027939,0.15943106,110.6283097
2,50,1.2,9.9,1,6.78,0.406253115,0.159064825,108.8008064
2,50,1.2,9.9,1.2,6.78,0.398598384,0.157181751,108.029651
2,50,1.4,9.9,0.4,6.78,0.412659466,0.151773647,115.8257188
2,50,1.4,9.9,0.6,6.78,0.402132792,0.150880525,113.5392095
2,50,1.4,9.9,0.8,6.78,0.393671152,0.148460164,112.9622198
2,50,1.4,9.9,1,6.78,0.390596163,0.139833834,118.9940565
2,50,1.4,9.9,1.2,6.78,0.383275504,0.139015447,117.4512292
2,50,1.6,9.9,0.4,6.78,0.395068814,0.140034508,120.1841626
2,50,1.6,9.9,0.6,6.78,0.388387665,0.133734374,123.7177295
2,50,1.6,9.9,0.8,6.78,0.377552688,0.135263347,118.9068847
2,50,1.6,9.9,1,6.78,0.375246129,0.127242694,125.6298747
2,50,1.6,9.9,1.2,6.78,0.368688755,0.126000576,124.6513318
2,50,1.8,9.9,0.4,6.78,0.380581723,0.127111455,127.5477495
2,50,1.8,9.9,0.6,6.78,0.372609883,0.124845451,127.1426351
2,50,1.8,9.9,0.8,6.78,0.367045831,0.12008523,130.2087783
2,50,1.8,9.9,1,6.78,0.360075133,0.120850409,126.9271609
2,50,1.8,9.9,1.2,6.78,0.349363463,0.114221369,130.2985806
2,50,0.8,29.9,0.4,6.78,0.45146674,0.19999945,96.16267207
2,50,0.8,29.9,0.6,6.78,0.443096175,0.197921181,95.37077006
2,50,0.8,29.9,0.8,6.78,0.433091398,0.198814688,92.79843551
2,50,0.8,29.9,1,6.78,0.421867195,0.193572962,92.84117374
2,50,0.8,29.9,1.2,6.78,0.416602739,0.192792109,92.05394993
2,50,1,29.9,0.4,6.78,0.432760985,0.17375577,106.1007433
2,50,1,29.9,0.6,6.78,0.422830087,0.173452219,103.8473901
2,50,1,29.9,0.8,6.78,0.415017295,0.168880271,104.6879846
2,50,1,29.9,1,6.78,0.406367792,0.167317381,103.4636469
2,50,1,29.9,1.2,6.78,0.400416475,0.161918615,105.3476179
2,50,1.2,29.9,0.4,6.78,0.412442632,0.154708371,113.568868
2,50,1.2,29.9,0.6,6.78,0.403539401,0.156784936,109.6455913
2,50,1.2,29.9,0.8,6.78,0.397885631,0.145147166,116.7775224
2,50,1.2,29.9,1,6.78,0.389828115,0.147228391,112.7953392
2,50,1.2,29.9,1.2,6.78,0.383235961,0.144613709,112.8928276
2,50,1.4,29.9,0.4,6.78,0.39622903,0.138125868,122.2027089
2,50,1.4,29.9,0.6,6.78,0.388193386,0.133835905,123.5620354
2,50,1.4,29.9,0.8,6.78,0.381059417,0.134044768,121.1023004
2,50,1.4,29.9,1,6.78,0.374284382,0.134141923,118.8630141
2,50,1.4,29.9,1.2,6.78,0.366831747,0.132805232,117.6687909
2,50,1.6,29.9,0.4,6.78,0.38140922,0.123596698,131.4600769
2,50,1.6,29.9,0.6,6.78,0.371247034,0.124756586,126.7678348
2,50,1.6,29.9,0.8,6.78,0.365669806,0.125379505,124.2430522
2,50,1.6,29.9,1,6.78,0.360395124,0.12184325,126.0047718
2,50,1.6,29.9,1.2,6.78,0.353670083,0.119948698,125.6065674
2,50,1.8,29.9,0.4,6.78,0.36613761,0.115793925,134.700166
2,50,1.8,29.9,0.6,6.78,0.359388546,0.115207562,132.8901547
2,50,1.8,29.9,0.8,6.78,0.350852809,0.11555246,129.3466916
2,50,1.8,29.9,1,6.78,0.347056225,0.111081101,133.0972932
2,50,1.8,29.9,1.2,6.78,0.341107705,0.109842039,132.2916723
2,50,0.8,49.9,0.4,6.78,0.433118696,0.189343664,97.44638164
2,50,0.8,49.9,0.6,6.78,0.42395835,0.183718025,98.30621765
2,50,0.8,49.9,0.8,6.78,0.415207028,0.19116034,92.52870043
2,50,0.8,49.9,1,6.78,0.405895626,0.181674832,95.17637661
2,50,0.8,49.9,1.2,6.78,0.398152768,0.181472404,93.46493503
2,50,1,49.9,0.4,6.78,0.412659058,0.167242526,105.1124666
2,50,1,49.9,0.6,6.78,0.404384003,0.162734005,105.8583735
2,50,1,49.9,0.8,6.78,0.39736945,0.155353985,108.963649
2,50,1,49.9,1,6.78,0.386557702,0.160533947,102.5786571
2,50,1,49.9,1.2,6.78,0.382399,0.152968396,106.4938674
2,50,1.2,49.9,0.4,6.78,0.39433897,0.150382997,111.7070349
2,50,1.2,49.9,0.6,6.78,0.386865888,0.144037778,114.4177985
2,50,1.2,49.9,0.8,6.78,0.378722011,0.142193318,113.4621264
2,50,1.2,49.9,1,6.78,0.372092092,0.141270173,112.2043067
2,50,1.2,49.9,1.2,6.78,0.366989887,0.136568109,114.4759785
2,50,1.4,49.9,0.4,6.78,0.37840096,0.131313503,122.7587351
2,50,1.4,49.9,0.6,6.78,0.370510611,0.128646529,122.6908393
2,50,1.4,49.9,0.8,6.78,0.365733552,0.124975478,124.6664409
2,50,1.4,49.9,1,6.78,0.358947735,0.12389848,123.416948
2,50,1.4,49.9,1.2,6.78,0.352584426,0.125083826,120.0802354
2,50,1.6,49.9,0.4,6.78,0.364063797,0.12010622,129.1283365
2,50,1.6,49.9,0.6,6.78,0.355127315,0.122556966,123.4399227
2,50,1.6,49.9,0.8,6.78,0.348964685,0.119658641,124.2358611
2,50,1.6,49.9,1,6.78,0.344503344,0.113989198,128.7476485
2,50,1.6,49.9,1.2,6.78,0.339454753,0.111596099,129.5813331
2,50,1.8,49.9,0.4,6.78,0.350039429,0.111210364,134.0853303
2,50,1.8,49.9,0.6,6.78,0.341199445,0.109935361,132.2149216
2,50,1.8,49.9,0.8,6.78,0.337953525,0.106936815,134.6292095
2,50,1.8,49.9,1,6.78,0.33175128,0.104743225,134.9261815
2,50,1.8,49.9,1.2,6.78,0.326766473,0.103871118,134.0146414
2,50,0.8,69.9,0.4,6.78,0.413564565,0.182484734,96.54423471
2,50,0.8,69.9,0.6,6.78,0.403239836,0.18276174,93.99131122
2,50,0.8,69.9,0.8,6.78,0.395873081,0.175509726,96.08693617
2,50,0.8,69.9,1,6.78,0.385696328,0.179257485,91.65956009
2,50,0.8,69.9,1.2,6.78,0.380207659,0.172800894,93.73125614
2,50,1,69.9,0.4,6.78,0.395205668,0.156568109,107.5299443
2,50,1,69.9,0.6,6.78,0.385395113,0.155440413,105.6213766
2,50,1,69.9,0.8,6.78,0.37909751,0.151844569,106.3558128
2,50,1,69.9,1,6.78,0.371278685,0.150785184,104.8940636
2,50,1,69.9,1.2,6.78,0.365090552,0.150361786,103.4362295
2,50,1.2,69.9,0.4,6.78,0.377286021,0.140749404,114.1914824
2,50,1.2,69.9,0.6,6.78,0.368535589,0.136627989,114.9077499
2,50,1.2,69.9,0.8,6.78,0.363155592,0.133901233,115.5361054
2,50,1.2,69.9,1,6.78,0.353724246,0.135207692,111.4481824
2,50,1.2,69.9,1.2,6.78,0.350234126,0.131469713,113.4860049
2,50,1.4,69.9,0.4,6.78,0.362521517,0.12528721,123.2641005
2,50,1.4,69.9,0.6,6.78,0.354835252,0.125480475,120.4648006
2,50,1.4,69.9,0.8,6.78,0.349367212,0.120488002,123.523021
2,50,1.4,69.9,1,6.78,0.341957643,0.122719271,118.705027
2,50,1.4,69.9,1.2,6.78,0.336034721,0.120562596,118.7356477
2,50,1.6,69.9,0.4,6.78,0.347985631,0.116220631,127.552109
2,50,1.6,69.9,0.6,6.78,0.341363683,0.11546831,125.9401103
2,50,1.6,69.9,0.8,6.78,0.335774942,0.110100123,129.918214
2,50,1.6,69.9,1,6.78,0.328299388,0.112443079,124.3789553
2,50,1.6,69.9,1.2,6.78,0.322883031,0.111956118,122.8589935
2,50,1.8,69.9,0.4,6.78,0.335356341,0.1069137,133.6234639
2,50,1.8,69.9,0.6,6.78,0.327180378,0.105840014,131.688219
2,50,1.8,69.9,0.8,6.78,0.319643786,0.10578675,128.7195624
2,50,1.8,69.9,1,6.78,0.317842911,0.099847641,135.6076785
2,50,1.8,69.9,1.2,6.78,0.309754679,0.101102101,130.5170526
2,50,0.8,89.9,0.4,6.78,0.393261925,0.171894653,97.46060348
2,50,0.8,89.9,0.6,6.78,0.384793265,0.170435764,96.17812206
2,50,0.8,89.9,0.8,6.78,0.376447683,0.170769277,93.90840198
2,50,0.8,89.9,1,6.78,0.367664221,0.173311086,90.37214413
2,50,0.8,89.9,1.2,6.78,0.361809587,0.16915284,91.1192924
2,50,1,89.9,0.4,6.78,0.375276803,0.155047523,103.1089706
2,50,1,89.9,0.6,6.78,0.367451167,0.149594982,104.6386597
2,50,1,89.9,0.8,6.78,0.36049953,0.149101699,102.9986831
2,50,1,89.9,1,6.78,0.353223533,0.152117663,98.91896171
2,50,1,89.9,1.2,6.78,0.346254403,0.151058097,97.64743902
2,50,1.2,89.9,0.4,6.78,0.36024645,0.137823251,111.3491177
2,50,1.2,89.9,0.6,6.78,0.352062949,0.135464658,110.714341
2,50,1.2,89.9,0.8,6.78,0.345246389,0.134971301,108.9675718
2,50,1.2,89.9,1,6.78,0.339070355,0.133163611,108.4710443
2,50,1.2,89.9,1.2,6.78,0.33292475,0.129927333,109.1578873
2,50,1.4,89.9,0.4,6.78,0.344519659,0.123781022,118.5685496
2,50,1.4,89.9,0.6,6.78,0.336392308,0.124751793,114.8705821
2,50,1.4,89.9,0.8,6.78,0.331427889,0.118095187,119.5546337
2,50,1.4,89.9,1,6.78,0.327682578,0.113536051,122.9501689
2,50,1.4,89.9,1.2,6.78,0.320308789,0.116638877,116.9863226
